User_ID;Status;Age;Gender;Education_Level;Marital_Status;Income_Category;User_Level;Usage_Duration;Services_Used;Months_Inactive;Total_Spending;Total_Transaction
708323208;Attrited Customer;49;F;Uneducated;Married;Less than $40K;Blue;36;4;2;2241;36
781183233;Existing Customer;44;F;High School;Single;Less than $40K;Blue;25;2;1;3805;79
718825908;Existing Customer;60;F;Doctorate;Single;Unknown;Blue;47;1;1;4575;78
716963283;Attrited Customer;47;F;Graduate;Unknown;Less than $40K;Blue;38;2;2;2751;49
714924483;Existing Customer;60;F;Unknown;Single;Less than $40K;Blue;46;2;3;4226;92
779922183;Existing Customer;52;F;High School;Married;Less than $40K;Blue;36;2;2;4758;81
719449533;Attrited Customer;49;F;Uneducated;Single;$40K - $60K;Blue;38;1;2;2386;49
712559058;Existing Customer;54;M;High School;Single;$80K - $120K;Blue;45;1;3;4765;76
717853233;Existing Customer;41;M;College;Married;$80K - $120K;Blue;31;1;1;4772;76
790069233;Existing Customer;45;F;High School;Divorced;Less than $40K;Blue;37;2;1;4289;72
794576058;Existing Customer;42;M;Graduate;Married;$80K - $120K;Blue;26;1;2;4070;76
779877858;Existing Customer;53;F;College;Unknown;Less than $40K;Blue;37;2;3;4428;80
772334133;Existing Customer;53;F;Graduate;Married;Unknown;Blue;42;2;1;4583;86
714139308;Existing Customer;53;M;Uneducated;Married;$60K - $80K;Blue;42;2;5;4722;81
806634783;Existing Customer;38;F;College;Married;Less than $40K;Blue;33;1;3;4267;75
720101658;Existing Customer;26;F;Graduate;Single;Less than $40K;Blue;19;2;1;4614;70
719925483;Existing Customer;46;M;Graduate;Married;$80K - $120K;Blue;36;2;1;4531;88
719572833;Existing Customer;57;F;Graduate;Unknown;$40K - $60K;Blue;46;2;2;5440;83
720729108;Existing Customer;32;F;Unknown;Single;Less than $40K;Blue;17;1;2;5373;87
819214233;Existing Customer;43;F;Graduate;Married;Less than $40K;Blue;38;2;2;5138;84
718896108;Existing Customer;48;F;High School;Unknown;Less than $40K;Blue;36;2;1;5014;84
713723433;Existing Customer;52;F;High School;Single;Less than $40K;Blue;44;1;1;4188;79
708514383;Existing Customer;38;F;College;Married;Unknown;Blue;29;2;1;4314;81
716961033;Existing Customer;48;F;High School;Single;Less than $40K;Blue;40;1;3;3630;78
778819083;Attrited Customer;41;F;Doctorate;Married;$40K - $60K;Blue;33;1;3;2264;47
714773508;Attrited Customer;54;F;Graduate;Married;$40K - $60K;Blue;46;6;4;2532;43
814181433;Existing Customer;46;M;College;Married;$40K - $60K;Blue;41;1;3;4242;64
711984633;Existing Customer;36;F;Graduate;Married;Less than $40K;Blue;27;1;2;4373;89
710662158;Existing Customer;41;M;Unknown;Married;$120K +;Blue;34;1;3;2051;41
711356733;Existing Customer;45;F;Unknown;Single;Less than $40K;Blue;36;2;2;4667;90
711456108;Attrited Customer;46;F;Unknown;Married;$40K - $60K;Blue;39;5;3;2488;44
780727833;Existing Customer;51;F;High School;Single;Less than $40K;Blue;41;1;4;4526;95
771471708;Existing Customer;44;F;Graduate;Unknown;Less than $40K;Blue;32;2;1;5097;77
714320358;Existing Customer;38;F;College;Single;Less than $40K;Blue;33;2;1;4126;56
720700008;Existing Customer;50;F;High School;Single;Less than $40K;Blue;36;1;1;4686;81
713027058;Attrited Customer;46;F;Doctorate;Single;Less than $40K;Blue;36;2;2;2595;31
778228458;Existing Customer;52;F;Uneducated;Single;Less than $40K;Blue;42;2;3;4943;70
781137783;Attrited Customer;40;M;High School;Unknown;Less than $40K;Blue;33;1;3;2478;43
719821908;Attrited Customer;38;F;High School;Single;Less than $40K;Blue;16;2;1;2752;43
720537633;Existing Customer;44;F;Doctorate;Married;Less than $40K;Blue;36;2;3;4961;85
712378983;Attrited Customer;54;M;Unknown;Single;$80K - $120K;Blue;47;5;6;2599;61
763681908;Existing Customer;34;F;Unknown;Married;Less than $40K;Blue;27;1;2;5674;78
721164483;Existing Customer;46;F;College;Married;$40K - $60K;Blue;34;2;1;4894;84
715447008;Existing Customer;50;F;Graduate;Married;Less than $40K;Blue;36;2;3;5119;83
769676358;Existing Customer;38;M;High School;Single;$60K - $80K;Blue;32;1;1;5066;76
710487033;Existing Customer;44;F;High School;Married;$40K - $60K;Blue;28;2;3;4445;78
714197133;Attrited Customer;51;F;College;Married;$40K - $60K;Blue;36;2;3;2811;52
718488783;Existing Customer;40;M;College;Unknown;$40K - $60K;Blue;30;2;2;4821;66
715663458;Existing Customer;51;F;Unknown;Married;Less than $40K;Blue;39;2;3;5016;88
717865008;Existing Customer;51;F;Unknown;Married;$40K - $60K;Blue;36;2;1;4425;81
771400608;Existing Customer;56;F;Graduate;Married;Unknown;Blue;44;2;1;4727;76
708148158;Existing Customer;39;F;Unknown;Married;Unknown;Blue;21;2;3;4207;86
720589008;Existing Customer;47;F;Doctorate;Unknown;Unknown;Blue;38;1;3;4317;83
784795083;Existing Customer;31;F;High School;Divorced;Less than $40K;Blue;25;2;1;4794;73
809844108;Existing Customer;48;M;Doctorate;Single;$60K - $80K;Blue;43;2;1;4775;78
711521958;Existing Customer;51;F;Unknown;Single;Less than $40K;Blue;36;2;2;4660;68
711833508;Existing Customer;47;M;High School;Single;$40K - $60K;Blue;27;2;3;4643;89
713146683;Existing Customer;35;F;High School;Unknown;Unknown;Blue;36;2;3;5473;79
716968683;Existing Customer;46;F;High School;Single;Unknown;Blue;38;2;2;5157;72
716279508;Attrited Customer;48;M;College;Married;$80K - $120K;Blue;41;2;3;2639;46
771336783;Existing Customer;51;F;High School;Single;Less than $40K;Blue;38;1;3;4351;81
717502083;Attrited Customer;41;M;Doctorate;Single;$120K +;Blue;28;4;2;2718;44
714843483;Existing Customer;57;F;Uneducated;Single;Unknown;Blue;48;1;1;5063;83
709745508;Attrited Customer;58;F;Unknown;Divorced;$40K - $60K;Blue;47;1;4;2140;40
711382458;Attrited Customer;43;M;Graduate;Married;$60K - $80K;Blue;38;2;3;2389;49
712190358;Existing Customer;48;F;Uneducated;Married;Less than $40K;Blue;29;1;3;5199;73
788805858;Existing Customer;49;M;College;Divorced;$40K - $60K;Blue;31;2;3;4997;89
709102458;Attrited Customer;47;M;High School;Single;$80K - $120K;Blue;36;4;3;2607;41
712533708;Existing Customer;43;M;High School;Single;$80K - $120K;Blue;36;2;2;4894;85
720326733;Existing Customer;55;M;Graduate;Single;$120K +;Blue;47;2;3;3761;58
713605908;Existing Customer;49;M;Graduate;Married;$120K +;Blue;37;1;1;3863;69
711598533;Existing Customer;43;M;High School;Married;$60K - $80K;Blue;36;1;2;3607;75
795855258;Existing Customer;48;F;College;Single;Less than $40K;Blue;42;2;3;5045;82
826783233;Existing Customer;57;F;High School;Single;Less than $40K;Blue;53;1;3;4750;89
789228108;Existing Customer;56;F;Graduate;Single;Unknown;Blue;45;2;2;4378;86
785230083;Existing Customer;50;M;Uneducated;Single;$60K - $80K;Blue;44;1;2;4905;80
807946833;Attrited Customer;44;F;Graduate;Single;Less than $40K;Blue;39;6;3;2771;36
711011508;Existing Customer;43;F;Graduate;Single;Less than $40K;Blue;35;1;3;4387;91
718632933;Existing Customer;58;F;College;Single;Less than $40K;Blue;46;1;5;4731;71
717284133;Existing Customer;53;F;High School;Married;Less than $40K;Blue;41;1;2;4520;84
711701058;Existing Customer;48;F;Graduate;Married;Less than $40K;Silver;36;2;2;4892;94
712228458;Existing Customer;50;M;Unknown;Unknown;$120K +;Blue;32;2;3;4302;63
717146208;Attrited Customer;59;F;Graduate;Single;Less than $40K;Blue;51;1;4;2828;50
719028783;Existing Customer;42;F;Graduate;Married;Less than $40K;Blue;29;2;3;4486;74
713274183;Existing Customer;45;F;Graduate;Single;Less than $40K;Blue;35;1;1;4182;85
789218433;Existing Customer;33;F;Unknown;Married;$40K - $60K;Blue;22;2;3;4528;86
790139583;Existing Customer;39;F;Graduate;Divorced;Less than $40K;Blue;32;2;2;4386;64
720218658;Existing Customer;40;F;Unknown;Married;Unknown;Blue;26;2;3;4501;96
747074058;Existing Customer;47;F;Unknown;Single;Unknown;Blue;40;1;3;4758;81
719170683;Existing Customer;38;M;Unknown;Single;$80K - $120K;Blue;29;2;2;4401;73
708753633;Existing Customer;45;F;Doctorate;Married;$40K - $60K;Blue;32;2;1;4462;77
710780883;Existing Customer;48;F;Uneducated;Single;$40K - $60K;Blue;38;1;2;4610;78
785237958;Attrited Customer;45;M;College;Married;$60K - $80K;Blue;39;2;3;2661;35
711333933;Existing Customer;56;F;Post-Graduate;Single;$40K - $60K;Blue;36;2;1;4586;72
710797833;Existing Customer;50;F;Graduate;Married;Less than $40K;Blue;30;1;3;4360;95
720154533;Existing Customer;53;F;Graduate;Unknown;Less than $40K;Blue;39;2;3;5063;78
719123958;Attrited Customer;40;M;Unknown;Divorced;$60K - $80K;Blue;27;2;2;2137;45
780942633;Existing Customer;49;M;High School;Married;Unknown;Blue;32;2;1;3552;68
720034983;Existing Customer;26;M;Unknown;Unknown;Less than $40K;Silver;13;2;1;4258;68
717307158;Existing Customer;48;F;Unknown;Single;Less than $40K;Blue;36;2;1;5331;79
708876183;Existing Customer;51;M;High School;Single;$60K - $80K;Silver;43;2;3;3722;69
712660308;Attrited Customer;44;F;High School;Single;Less than $40K;Blue;36;2;3;2472;40
715958583;Existing Customer;56;F;High School;Married;Less than $40K;Blue;43;1;2;3588;63
771546708;Existing Customer;46;F;Graduate;Single;Less than $40K;Blue;34;2;2;5013;81
711252258;Existing Customer;54;F;High School;Single;Less than $40K;Blue;36;1;3;4148;54
772585008;Existing Customer;48;F;High School;Married;Unknown;Blue;38;2;3;5111;90
751143858;Existing Customer;59;F;High School;Single;Unknown;Blue;52;2;1;4636;91
708824958;Existing Customer;50;F;High School;Single;Less than $40K;Blue;42;2;1;4265;63
819612933;Existing Customer;52;M;Graduate;Single;$80K - $120K;Blue;47;1;3;5472;70
712804383;Existing Customer;56;F;College;Married;Less than $40K;Blue;38;1;1;4684;82
790149483;Existing Customer;42;M;Uneducated;Single;$40K - $60K;Blue;35;2;3;4195;89
712121508;Existing Customer;43;M;Uneducated;Single;$60K - $80K;Blue;30;1;2;5200;89
778853358;Existing Customer;59;F;College;Single;Less than $40K;Blue;40;1;3;4783;91
716512383;Existing Customer;39;F;High School;Married;Less than $40K;Blue;36;1;3;4817;87
823548858;Attrited Customer;53;F;Graduate;Married;Unknown;Blue;49;5;5;2585;48
712144158;Attrited Customer;53;F;Graduate;Single;Less than $40K;Blue;48;6;6;2164;45
824560758;Attrited Customer;35;F;Graduate;Single;Less than $40K;Blue;31;1;3;2475;61
757710783;Attrited Customer;36;F;Graduate;Married;Less than $40K;Blue;29;4;2;2516;63
713081583;Existing Customer;51;F;Unknown;Married;Less than $40K;Blue;32;2;2;4647;86
710481333;Attrited Customer;50;F;High School;Married;Less than $40K;Blue;36;5;3;2272;57
721060083;Existing Customer;42;F;College;Married;Unknown;Blue;27;1;1;4653;71
713759583;Existing Customer;54;F;High School;Married;Less than $40K;Blue;36;1;1;4883;71
717547383;Existing Customer;43;F;Graduate;Married;Less than $40K;Blue;32;2;3;4233;77
711683358;Attrited Customer;46;F;High School;Unknown;Less than $40K;Blue;41;2;3;2135;44
710044308;Existing Customer;40;F;Graduate;Single;$40K - $60K;Blue;27;2;2;2480;47
713101383;Existing Customer;44;F;Unknown;Married;$40K - $60K;Blue;36;1;1;5402;87
757685733;Existing Customer;43;F;Graduate;Single;Less than $40K;Blue;36;1;2;5066;75
717823383;Existing Customer;56;M;Unknown;Married;$60K - $80K;Blue;47;1;1;4268;81
796029483;Existing Customer;49;F;Graduate;Married;Less than $40K;Blue;43;2;3;3890;78
710099358;Existing Customer;60;F;Unknown;Single;$40K - $60K;Blue;36;2;3;4935;92
713872008;Existing Customer;49;F;High School;Married;Less than $40K;Blue;42;1;3;4656;72
788802483;Existing Customer;47;F;Uneducated;Unknown;Less than $40K;Blue;29;2;2;4766;87
817988433;Existing Customer;56;M;Unknown;Single;$60K - $80K;Blue;51;2;2;4097;78
823554783;Existing Customer;44;F;College;Single;Unknown;Blue;40;2;1;5022;85
710643183;Existing Customer;42;F;High School;Single;Less than $40K;Blue;23;2;2;4163;83
779859558;Attrited Customer;54;F;High School;Married;Less than $40K;Blue;38;2;2;2398;29
798238008;Existing Customer;36;F;Uneducated;Married;Less than $40K;Blue;30;2;1;4644;85
811974483;Existing Customer;56;M;Graduate;Single;$40K - $60K;Blue;51;1;3;5110;86
778471758;Existing Customer;52;F;Graduate;Married;Less than $40K;Blue;37;1;3;4663;85
718513233;Existing Customer;59;M;Graduate;Single;$120K +;Blue;48;1;3;4740;78
718147233;Existing Customer;44;F;High School;Married;$40K - $60K;Blue;31;2;2;4999;95
713700258;Existing Customer;55;F;Post-Graduate;Married;Unknown;Blue;42;1;3;4644;79
780670083;Attrited Customer;39;F;Unknown;Unknown;$40K - $60K;Blue;28;1;2;2596;48
711438033;Existing Customer;57;F;Graduate;Married;Less than $40K;Blue;45;1;3;5750;73
712253058;Existing Customer;48;F;High School;Married;Less than $40K;Blue;40;1;2;4189;83
713519508;Existing Customer;47;M;High School;Divorced;$60K - $80K;Blue;36;1;1;5065;80
789992733;Existing Customer;50;F;Unknown;Unknown;Less than $40K;Blue;42;1;1;4937;75
710110683;Existing Customer;52;M;College;Married;$60K - $80K;Blue;36;1;1;4844;83
720260433;Existing Customer;46;F;High School;Married;$40K - $60K;Blue;34;2;3;5577;95
714148758;Existing Customer;34;F;Post-Graduate;Married;Less than $40K;Blue;27;2;3;5228;68
715522233;Existing Customer;45;F;Doctorate;Single;Less than $40K;Blue;27;1;6;4878;92
712790358;Attrited Customer;39;F;Uneducated;Married;Unknown;Blue;30;6;3;2219;44
714943233;Existing Customer;49;M;Doctorate;Married;$40K - $60K;Blue;31;2;2;3911;80
789579033;Existing Customer;43;M;Graduate;Unknown;$40K - $60K;Blue;36;2;3;5021;84
708952758;Existing Customer;41;F;College;Married;Less than $40K;Blue;35;2;1;4887;76
721374033;Existing Customer;53;F;High School;Married;$40K - $60K;Blue;39;2;3;4341;69
808891983;Existing Customer;42;F;Graduate;Unknown;Less than $40K;Blue;37;2;3;4042;60
794516508;Existing Customer;43;F;High School;Married;Less than $40K;Blue;24;2;2;4838;81
714032883;Existing Customer;45;M;College;Unknown;$40K - $60K;Blue;36;1;1;4598;80
778722033;Existing Customer;44;F;Uneducated;Married;Less than $40K;Blue;28;2;2;5626;77
823578483;Existing Customer;44;F;High School;Single;Less than $40K;Blue;40;2;1;4429;78
715148658;Existing Customer;51;F;Graduate;Married;Less than $40K;Blue;43;1;3;4684;86
709669533;Existing Customer;38;F;High School;Divorced;Less than $40K;Blue;30;2;3;4488;88
787467858;Existing Customer;43;M;High School;Married;$80K - $120K;Silver;30;1;1;4081;54
708671733;Existing Customer;48;M;Graduate;Married;$60K - $80K;Blue;36;2;3;4091;71
709790058;Existing Customer;53;M;Graduate;Married;$120K +;Blue;40;1;1;4985;87
712714008;Existing Customer;39;F;Unknown;Married;$40K - $60K;Blue;28;2;3;4714;81
715191258;Existing Customer;47;F;Unknown;Married;Unknown;Blue;41;1;2;4138;64
757722708;Existing Customer;42;M;College;Married;$60K - $80K;Blue;35;1;3;4246;83
718086783;Existing Customer;50;M;Uneducated;Married;$120K +;Blue;36;2;2;4738;56
815253708;Existing Customer;46;F;High School;Divorced;Less than $40K;Blue;41;1;2;4144;73
715083633;Existing Customer;33;F;Uneducated;Married;Less than $40K;Blue;23;2;2;5271;76
792098883;Existing Customer;37;M;Doctorate;Single;$120K +;Blue;31;2;1;3696;82
711873858;Existing Customer;43;M;High School;Married;$60K - $80K;Blue;35;2;3;4667;91
713931258;Attrited Customer;56;F;Graduate;Married;Less than $40K;Blue;45;2;3;1988;42
787591008;Existing Customer;42;M;Uneducated;Divorced;$60K - $80K;Blue;34;2;1;4955;83
801518958;Existing Customer;56;F;Graduate;Married;Unknown;Blue;50;2;3;4139;69
713068833;Existing Customer;44;F;Uneducated;Single;Less than $40K;Blue;32;2;2;4687;85
710566533;Existing Customer;40;M;Unknown;Married;$60K - $80K;Blue;27;1;3;4159;67
789151983;Existing Customer;43;F;Graduate;Unknown;$40K - $60K;Blue;31;2;3;5244;87
766673433;Existing Customer;45;M;Unknown;Married;$80K - $120K;Blue;38;2;3;4512;80
807589908;Existing Customer;47;F;Unknown;Married;Less than $40K;Blue;42;1;2;4189;80
708190158;Attrited Customer;38;F;High School;Single;Less than $40K;Blue;26;2;3;2750;41
784895358;Attrited Customer;49;F;Graduate;Married;Less than $40K;Blue;43;5;3;2870;49
710090133;Existing Customer;62;F;College;Divorced;Less than $40K;Blue;51;1;3;3908;80
799242033;Existing Customer;45;M;Doctorate;Married;$80K - $120K;Blue;39;2;3;4598;86
719377383;Existing Customer;40;M;College;Single;$60K - $80K;Blue;28;1;2;4957;90
710371683;Existing Customer;51;M;Doctorate;Married;$60K - $80K;Blue;36;2;1;4097;67
719926683;Existing Customer;41;M;High School;Divorced;$60K - $80K;Blue;33;2;2;4754;77
793597833;Existing Customer;49;F;Post-Graduate;Single;Less than $40K;Blue;43;1;3;4466;69
713739708;Existing Customer;61;M;High School;Single;$60K - $80K;Blue;53;1;3;4479;71
709389558;Existing Customer;33;F;College;Single;Less than $40K;Blue;36;1;3;4641;85
811907583;Existing Customer;45;F;Uneducated;Single;Unknown;Blue;40;1;2;4240;67
709087983;Existing Customer;35;F;Doctorate;Single;Less than $40K;Blue;27;2;2;5020;94
712774908;Existing Customer;41;F;High School;Married;Less than $40K;Blue;29;2;2;5111;83
820639908;Existing Customer;48;F;High School;Married;Unknown;Blue;44;1;2;4378;81
713497983;Existing Customer;49;M;High School;Single;$60K - $80K;Blue;36;1;2;3459;53
713489358;Existing Customer;52;F;Graduate;Married;Less than $40K;Blue;40;2;3;3763;82
711381183;Existing Customer;51;F;Unknown;Married;$40K - $60K;Blue;36;2;3;4485;85
814989933;Existing Customer;45;F;College;Unknown;Less than $40K;Blue;40;1;2;5575;73
711847833;Existing Customer;42;F;Graduate;Single;Less than $40K;Blue;32;2;2;4833;71
772837083;Existing Customer;41;M;Graduate;Married;$120K +;Blue;32;2;3;3906;87
713652783;Existing Customer;30;F;Unknown;Single;Less than $40K;Blue;36;1;1;5568;90
719202708;Existing Customer;54;F;High School;Married;Less than $40K;Blue;36;2;2;4633;84
714566133;Existing Customer;60;F;Graduate;Married;Less than $40K;Blue;36;1;2;4621;91
717553683;Existing Customer;52;F;Unknown;Married;Less than $40K;Blue;36;1;1;4608;61
814987983;Existing Customer;37;F;College;Single;$40K - $60K;Blue;32;2;1;4835;77
789588933;Existing Customer;44;M;Graduate;Married;$60K - $80K;Blue;37;1;1;3912;79
714317058;Existing Customer;52;M;Graduate;Married;$60K - $80K;Blue;36;2;3;3946;63
772271508;Attrited Customer;46;F;Uneducated;Single;Unknown;Blue;35;2;3;2320;42
716366208;Existing Customer;45;F;Uneducated;Married;Unknown;Blue;36;2;1;5221;82
710971908;Existing Customer;43;M;High School;Married;$60K - $80K;Blue;31;2;3;4898;80
711412533;Attrited Customer;40;F;High School;Single;Less than $40K;Blue;35;6;3;2416;45
720593583;Existing Customer;39;F;Doctorate;Divorced;Less than $40K;Blue;32;1;2;5152;90
720165258;Existing Customer;44;F;High School;Unknown;Less than $40K;Blue;29;2;3;5357;91
716147658;Existing Customer;49;F;Uneducated;Single;Unknown;Blue;40;2;3;4739;86
778436283;Existing Customer;41;M;High School;Single;Less than $40K;Blue;21;2;3;4015;76
711492258;Existing Customer;50;M;Graduate;Married;$60K - $80K;Blue;45;2;1;5298;71
771106458;Existing Customer;54;F;College;Married;Less than $40K;Blue;41;1;5;4609;61
713183508;Existing Customer;39;F;High School;Married;Unknown;Blue;36;1;3;4861;82
710832108;Existing Customer;52;F;Unknown;Single;$40K - $60K;Blue;44;2;3;4552;81
719940483;Existing Customer;51;F;Graduate;Married;$40K - $60K;Blue;43;2;2;4841;88
715207458;Existing Customer;46;F;Unknown;Single;Less than $40K;Blue;39;2;2;4802;90
716839983;Existing Customer;48;M;College;Married;$120K +;Blue;36;2;3;4520;75
781073733;Existing Customer;50;M;Graduate;Married;$120K +;Blue;41;1;3;4793;88
757594083;Existing Customer;52;F;Unknown;Married;Unknown;Blue;45;2;4;4530;74
764496708;Existing Customer;54;F;High School;Married;Unknown;Blue;47;2;3;4961;82
714080433;Existing Customer;40;F;College;Married;$40K - $60K;Blue;36;2;3;4758;67
757675158;Existing Customer;47;F;Post-Graduate;Divorced;$40K - $60K;Blue;40;2;2;4904;85
715361433;Existing Customer;53;F;High School;Single;Less than $40K;Blue;36;2;2;4194;78
778191933;Attrited Customer;45;M;Uneducated;Single;$120K +;Blue;35;2;3;2305;42
718792758;Existing Customer;35;F;Uneducated;Married;Unknown;Blue;25;2;3;5121;80
709738008;Existing Customer;48;F;Unknown;Married;$40K - $60K;Blue;36;1;6;5033;81
799020258;Existing Customer;44;M;Uneducated;Divorced;$60K - $80K;Blue;38;2;1;4797;82
718152333;Attrited Customer;41;F;Doctorate;Single;Unknown;Blue;36;2;3;3607;51
716324583;Existing Customer;42;F;Uneducated;Single;Unknown;Blue;36;1;4;4577;81
720887058;Existing Customer;51;F;Unknown;Married;Unknown;Blue;35;1;2;4753;87
714825408;Existing Customer;45;F;High School;Single;$40K - $60K;Blue;36;2;3;4971;65
788620083;Existing Customer;50;F;Graduate;Single;Less than $40K;Blue;41;2;2;4563;89
719490108;Existing Customer;54;F;Graduate;Single;Less than $40K;Blue;36;1;3;4854;74
709044183;Existing Customer;47;F;Unknown;Married;Unknown;Blue;27;1;3;3995;64
756944133;Existing Customer;52;F;Graduate;Married;Less than $40K;Blue;45;1;1;4452;89
785285883;Attrited Customer;49;F;Graduate;Single;Less than $40K;Blue;43;6;3;2622;53
779770683;Existing Customer;47;F;Uneducated;Divorced;$40K - $60K;Blue;36;2;3;5047;79
718510983;Existing Customer;54;F;Unknown;Single;$40K - $60K;Blue;41;1;3;3720;89
710322033;Existing Customer;52;F;High School;Married;Less than $40K;Blue;44;1;1;4515;77
710560008;Existing Customer;46;F;High School;Married;Less than $40K;Blue;33;1;3;4588;75
711298458;Attrited Customer;39;F;Unknown;Married;Less than $40K;Blue;26;5;2;2338;40
789164283;Existing Customer;55;F;Uneducated;Married;Less than $40K;Blue;44;1;1;4726;87
715773783;Attrited Customer;44;F;Graduate;Single;$40K - $60K;Blue;35;2;3;2558;38
779158533;Existing Customer;43;F;Uneducated;Single;Less than $40K;Blue;25;2;3;4774;74
720463833;Existing Customer;42;M;Uneducated;Single;$60K - $80K;Blue;36;1;1;5022;76
712747758;Attrited Customer;50;F;Uneducated;Single;Less than $40K;Blue;36;2;2;2037;43
771067308;Existing Customer;38;F;High School;Single;$40K - $60K;Blue;25;1;1;5616;73
750995508;Attrited Customer;41;M;Unknown;Single;$60K - $80K;Blue;32;1;3;1679;29
716171358;Existing Customer;51;M;College;Married;$40K - $60K;Blue;36;2;3;4460;85
794637333;Existing Customer;44;F;Graduate;Divorced;Less than $40K;Silver;25;2;2;3881;77
718437033;Attrited Customer;46;M;Uneducated;Unknown;$60K - $80K;Blue;30;4;3;2527;38
718492908;Existing Customer;38;F;College;Married;Less than $40K;Blue;36;1;2;4636;86
716033508;Existing Customer;46;M;Graduate;Single;$60K - $80K;Blue;34;1;3;4514;66
717603858;Existing Customer;54;M;College;Single;$40K - $60K;Blue;42;1;2;4325;77
714741933;Existing Customer;42;M;Unknown;Married;$60K - $80K;Blue;32;1;1;4033;76
716558283;Existing Customer;30;F;Graduate;Married;Less than $40K;Blue;36;2;2;5247;84
719022558;Existing Customer;49;F;Uneducated;Married;Less than $40K;Blue;38;1;3;5106;74
717334233;Existing Customer;54;F;Uneducated;Single;$40K - $60K;Blue;43;1;3;4804;79
709222008;Attrited Customer;41;M;Unknown;Single;$80K - $120K;Blue;32;1;3;2422;41
719192808;Existing Customer;51;M;Graduate;Single;$120K +;Blue;36;2;1;4674;71
719281533;Existing Customer;37;F;College;Married;Less than $40K;Blue;27;2;1;5076;84
710877108;Existing Customer;44;F;High School;Divorced;Less than $40K;Blue;32;1;1;4171;75
714155283;Existing Customer;46;F;Unknown;Married;Unknown;Blue;36;2;3;4861;77
771214083;Existing Customer;45;M;High School;Unknown;$60K - $80K;Blue;32;1;2;4891;65
770581983;Existing Customer;55;F;Graduate;Married;$40K - $60K;Blue;41;1;1;4885;88
718742808;Attrited Customer;55;F;High School;Married;$40K - $60K;Blue;46;2;4;2877;49
710257683;Existing Customer;50;M;Graduate;Single;$120K +;Blue;33;1;2;4520;73
721426383;Attrited Customer;36;F;Unknown;Single;Less than $40K;Blue;36;4;3;2424;40
721041483;Attrited Customer;45;M;Doctorate;Married;$60K - $80K;Blue;37;1;2;2032;39
719922558;Existing Customer;45;F;Unknown;Divorced;$40K - $60K;Blue;33;2;2;5346;84
715072533;Existing Customer;41;F;Unknown;Unknown;$40K - $60K;Blue;36;2;6;4456;75
716214108;Existing Customer;44;M;Uneducated;Single;$60K - $80K;Blue;36;1;2;4892;80
772216833;Existing Customer;47;F;Graduate;Single;Less than $40K;Blue;36;1;2;4510;88
708553008;Existing Customer;38;F;High School;Single;$40K - $60K;Blue;36;1;2;4711;64
778880358;Existing Customer;49;F;Graduate;Divorced;$40K - $60K;Blue;30;1;3;4208;71
720258183;Existing Customer;39;F;Graduate;Single;$40K - $60K;Blue;25;2;3;5421;75
720689583;Existing Customer;50;F;High School;Married;$40K - $60K;Blue;40;1;3;5657;91
758168133;Existing Customer;50;F;High School;Married;$40K - $60K;Blue;43;2;3;4325;86
716322783;Existing Customer;47;F;Unknown;Married;Less than $40K;Blue;37;2;2;4538;74
711118083;Existing Customer;54;F;Graduate;Divorced;Less than $40K;Blue;43;1;2;4504;80
709591533;Existing Customer;46;F;College;Divorced;Less than $40K;Blue;38;1;1;3474;60
794556333;Existing Customer;43;F;Unknown;Single;Unknown;Blue;27;1;3;5236;77
771630783;Existing Customer;42;F;High School;Married;Unknown;Blue;30;1;1;4786;87
708672708;Existing Customer;49;M;High School;Unknown;$80K - $120K;Blue;31;2;3;3990;65
715590258;Existing Customer;45;F;Uneducated;Single;$40K - $60K;Blue;36;1;1;4700;69
714241083;Existing Customer;49;F;Graduate;Married;Unknown;Blue;39;1;1;4349;58
708416433;Attrited Customer;41;F;High School;Single;Less than $40K;Blue;36;4;3;2499;41
779183958;Attrited Customer;45;F;Graduate;Single;Less than $40K;Blue;33;1;3;2469;38
709061658;Existing Customer;44;F;Graduate;Single;Less than $40K;Blue;31;2;2;4534;87
717384183;Existing Customer;58;F;Graduate;Single;Less than $40K;Blue;53;1;3;4863;79
778921908;Existing Customer;42;M;College;Single;$60K - $80K;Blue;23;2;3;4559;80
714745608;Existing Customer;51;F;High School;Single;Less than $40K;Blue;33;2;4;5524;71
709200633;Existing Customer;55;F;Graduate;Single;Unknown;Blue;49;1;4;5443;73
714714558;Existing Customer;37;F;Uneducated;Single;$40K - $60K;Blue;27;1;3;4698;75
801363633;Existing Customer;60;F;Graduate;Married;Unknown;Blue;54;1;2;5200;81
778847808;Existing Customer;42;F;Graduate;Married;$40K - $60K;Blue;23;1;2;4911;82
713015433;Existing Customer;50;F;Unknown;Married;Less than $40K;Blue;36;2;4;4543;71
711666708;Attrited Customer;52;F;High School;Married;Unknown;Blue;39;1;3;2888;50
809631483;Existing Customer;42;M;Post-Graduate;Unknown;$80K - $120K;Blue;37;1;1;4452;83
808967883;Existing Customer;48;F;Unknown;Married;Less than $40K;Blue;43;1;1;5069;76
710532258;Existing Customer;48;F;High School;Divorced;Less than $40K;Blue;36;1;1;4906;83
812235108;Existing Customer;44;F;Graduate;Unknown;Less than $40K;Blue;39;2;3;4301;58
817293258;Existing Customer;44;F;College;Married;$40K - $60K;Blue;27;1;1;4017;63
